"OBJECTID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","POP2000","SQKM","POPSQKM","UNREGION1","UNREGION2","DEVELOPING","CIS","Transition","OECD","WBREGION","WBINCOME","WBDEBT","WBOTHER","CEEAC","CEMAC","CEPLG","COMESA","EAC","ECOWAS","IGAD","IOC","MRU","SACU","UEMOA","UMA","PALOP","PARTA","CACM","EurAsEC","Agadir","SAARC","ASEAN","NAFTA","GCC","CSN","CARICOM","EU","CAN","ACP","Landlocked","AOSIS","SIDS","Islands","LDC"
1,174,"PAN","Panama","PANAMA","Panama","Panamá","","Canal Zone","","Panama ","Panamá ","<U+041F><U+0430><U+043D><U+0430><U+043C><U+0430>","<U+0628><U+0646><U+0645><U+0627>","<U+5DF4><U+62FF><U+9A6C> ","","","Panamá","PA","","PM","591","19030311","Present","2855694","74697.109","38.230314910848826","Central America","Americas","1","","","","Latin America & Caribbean","Upper middle income","Severely indebted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
